,sandwiches,pizza,asian,salads,burgers,italian,coffee,fastfood,mexican,chinese,seafood,tea,dessert,japanese,bakery,pasta,sushi,smoothies,juice,chicken,latinamerican,donut,wings,mediterranean,wraps,indian,icecream,soup,thai,bagels,desserts,caribbean,noodles,greek,middleeastern,asianfusion,subs,spanish,southern,french,friedchicken,korean,frozenyogurt,steak,grill,bbq,tacos,fish,vietnamese,calzones,Zip,City,postalCode
217,-0.02617980891738377,-0.1353277535982582,0.014076537564377843,0.1265501428040764,-0.04224773242560758,0.0686151076518738,0.24162123058263385,-0.3903224055534003,0.07898594867815235,-0.1672729162336313,-0.0851176912515394,0.12885532886396336,0.05549590968150953,0.04305015292336018,0.07423769902405869,0.07598857880515046,0.1522384645655215,0.11665120853545666,0.163561923579844,-0.23473214125680103,-0.08128695139862978,-0.018350328462389976,0.025766180648693515,-0.012170149290229445,0.0647803644425968,0.26780782185872853,-0.24218829142300996,0.0778184913541389,0.7145013187283884,0.19077828617001635,-0.1719737949323124,-0.3809029453381587,0.24867633356807733,-0.27774404878508335,-0.19023832859923975,-0.41006193822300446,0.08401285049985237,-0.17742289442202833,0.005482668601967905,1.2294201741873347,-0.5234105045389346,-0.383652182363469,-0.006263106455537795,0.11239420741133968,-0.1417219900767321,-0.08274484039403,-0.36382329814996134,-0.25191075097709814,-0.16396743467974945,0.04076276223712466,10128,New York,10128
218,-0.08252478851810864,-0.1049575362496698,-0.25485450553794076,-0.19620262404182157,-0.12890949236023777,-0.4774390792586465,-0.10102383887662904,0.16669323767769376,0.08222121941981227,-0.20290155440414515,0.14028465994529626,-0.1505057405940714,-0.12297222426982002,-0.4620567140559994,0.2093298676260479,-0.2815625852195255,-0.16226392981059878,-0.11809015104678285,-0.1712958676028676,0.9292959637824083,-0.12613903853412486,0.5211102241233883,1.0324670379716592,-0.500380778218023,-0.4691545768566494,0.78958050599432,-0.5072089934718766,-0.34998519615099927,-0.007093136435587135,0.17170050479219012,-0.03677241768343642,2.0,-0.3774733843734694,-0.7544908114958809,1.1026356871270817,-0.4809767725920527,-0.21549937466499916,-0.414149747603905,1.1208110125581805,-0.7684425635143509,0.7820249191682789,-0.5272619608370903,-0.47849815163977016,-0.49583339313650915,0.3931427179267813,-0.19973051787434587,0.5858270013474282,0.6161570259633627,-1.0,-0.4013021543496046,11226,Brooklyn,11226
219,0.47908616788133135,0.16403770555130548,0.5456385525204166,0.29678798055827454,0.37065371048371626,0.8564980709264837,-0.2985078203632994,-0.1614754411427698,-0.7102265602829859,0.8141509433962264,0.6743376397553424,-0.3555330500576092,-0.6197970334323344,-0.5918905102704712,0.5727807577616391,0.7441310824230387,-0.1283931992099491,-1.0,-1.0,-0.6053062105045529,-1.0,-1.0,-0.4031251699200697,-0.35022567517573067,-1.0,-1.0,1.243128874054901,2.0,-0.2139826715835452,-1.0,-1.0,-1.0,0.030425701680277882,0.49004004343694857,-1.0,-1.0,0.5870924600592785,-1.0,-1.0,-1.0,-1.0,1.1518500367556972,-1.0,1.2949093189776824,-0.5470408615905176,-1.0,-1.0,2.0,-1.0,-1.0,11768,Northport,11768
220,0.11541011376232278,-0.0120640796543071,0.1276930245527524,0.33230893240668913,0.4694239525792559,0.3786825644712161,-0.415078300558582,1.2723438389484034,0.17789911483789222,0.5126843657817108,-0.6858764782051924,-0.7984852604899899,0.18883523469535562,-0.2343432582065478,-0.7541080231228116,-0.045615587641670556,-0.3186554507098422,-0.21548395626857064,-0.5576883364141412,-0.5063416910145441,-0.8284455644767431,0.31782731357618155,0.11980056616765691,-0.18730290936433566,0.7269813176007865,-0.5664482047864134,-0.06481156086599998,0.23355808400056188,-0.2626740105119981,-0.3329256713130009,0.5668177276620039,-1.0,-0.033405978954783554,-0.5340877740285648,-0.04233938025834382,0.4774554998485817,1.4812949965528546,-0.44410472609416746,-1.0,-1.0,-1.0,-0.3271501359996935,0.4845111612614213,-1.0,0.2746991682673931,-0.3491276441203066,0.3889930168370938,-0.2922207714750874,-1.0,1.2723438389484034,11554,East Meadow,11554
221,2.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11948,Laurel,11948
222,0.6768249603788357,0.28195321338637275,-0.007044323835368721,-0.2859245405757034,-0.6226252121785093,0.7889890501655206,-0.549344417930362,1.1547540179119127,-1.0,0.7481818181818181,-1.0,-1.0,1.9310192331761857,-1.0,0.5155887302066703,-0.1596459330143541,-1.0,-0.032905677000165286,-0.0912505820872355,-1.0,-1.0,-1.0,-1.0,-1.0,0.33056060606060594,-1.0,2.0,0.5206406926406926,-1.0,-1.0,0.609549120234604,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.6189273820766437,-1.0,-1.0,2.0,-1.0,-1.0,11754,Kings Park,11754
223,0.3543586218444441,0.7257062487893481,-0.36348995117651833,0.3732220373544167,-0.12913510502732906,0.7201817790053084,-0.1333546498660808,1.486254636052207,0.07398547587424824,-0.10349650349650352,-0.2553295532276939,-0.7611416199514216,0.9728014069455098,-0.09245582004202689,-0.7085406288064096,-0.03036069193963926,-0.030870759960712573,0.4878374199997458,0.3980760275580993,-0.7074297784159623,-1.0,0.7851886485607414,-1.0,-1.0,-0.48824592074592077,-1.0,0.10849259044204898,-1.0,-1.0,0.0542573306521804,-1.0,-1.0,-1.0,-1.0,-1.0,1.3349996011592968,0.17644615920477993,-1.0,-1.0,-1.0,0.6034070368274025,-1.0,-1.0,0.701121593088352,-1.0,0.5429771233791333,0.6463938206565553,2.0,-1.0,2.0,11751,Islip,11751
224,0.0034810635844661425,-0.18941189060039365,0.13510131855660634,0.2213862788048472,-0.2849586054606048,0.43795398128074287,0.4373208432026176,-0.5750952716042759,-0.15728553525165778,0.004216679657053855,-0.05381000597956868,0.4642409657693447,0.37584281619669374,0.14639641542106135,0.39686958181557896,0.18160462731263086,0.04416184942658473,0.21056389924998797,0.2855652326669272,-0.5043408935034572,-0.45605343436585405,-0.36328735340499196,-0.615357669906402,0.23472315192639803,-0.22427175889841522,-0.04919354154912818,0.13665849726076362,0.2907074935975949,0.14294148705669374,-0.21271710951063602,-0.1858165401151535,-0.8352488611381625,0.3621215822679278,-0.13826211049866258,0.5435279778361424,-0.11513888847727968,-0.39683064417388597,-0.6474852729152102,-0.7389747942454787,0.9158084086478298,-0.8212882258251609,-0.03996963286129293,-0.21551163886574928,-0.1278271364508823,-0.3787787217885228,-0.036932127512073386,-0.22928750686958138,-0.3641571794249304,1.2989700903773955,0.08073593961521103,10270,New York,10270
225,0.38338059231253935,-1.0,-0.08979063018242123,-0.01814624329159206,2.0,-1.0,-1.0,1.96278677462888,0.535799230500175,-1.0,0.7747978981406629,-1.0,-1.0,1.1629802955665027,-1.0,-1.0,1.3097580220936351,-1.0,-1.0,-1.0,1.9078476821192054,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,11794,Stony Brook,11794
226,-0.036451328737534795,0.5785244791697873,-0.7282957105022153,-0.4138186527113983,0.703819004716432,-0.4492850871691961,0.1098234483804516,2.0,-0.4269405856342632,-0.2824626865671642,0.7218188564051207,-0.49019778586646695,-0.5488636441473221,-0.8385835600323506,-1.0,-0.8275392772977219,-0.6552599967024425,-0.8015291501306309,-0.813502917965664,2.0,0.519024908569734,-0.047455310656022286,2.0,-0.7429997073456248,-0.7269371890547264,-1.0,-1.0,-1.0,-1.0,-1.0,0.3212716658642272,2.0,-1.0,-1.0,-0.39431539161861673,-1.0,-0.3722694001258077,1.8126641470757794,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-0.8208445198828166,-1.0,-1.0,2.0,-1.0,0.4371726891856507,11425,Jamaica,11425
227,-0.31260591686333444,0.277308455366857,-0.057754275551160694,-0.39015294614384605,-0.09758202912252222,-0.2869971176876548,-0.1276129001343447,0.04280279852362241,-0.3004641186127568,0.8579710144927536,-0.5590564228221956,0.06076858220331409,-0.4159200803453253,-0.19392038674540277,0.2080779733531431,0.3396948893974066,0.05206369536356038,0.10124612349877662,0.03480782578058074,-0.04717813964453153,-0.39796114241838404,0.45346881169050013,0.44090279890931416,0.7112069175496285,0.5151311249137336,-0.08711764858754134,1.2973107309161307,-0.826842157152716,0.20750488133542339,0.09245506002363622,0.832819909169839,-1.0,-0.09544410452911414,1.9430604584655258,2.0,-0.3086854182903116,0.3932240229091805,-0.2196749571259741,-0.22959434326420317,-1.0,0.42414413830011516,1.833491973864645,2.0,0.007289390524365855,-0.10533536637133277,-0.08635309050428125,-1.0,-1.0,0.387906373966779,-1.0,11365,Fresh Meadows,11365
228,-0.39266217898473876,0.16079300114558764,0.9536201108279738,-0.2815704219206772,-0.19002484565143454,0.4999145999863359,-0.03273923848467952,-0.6386845396794049,-0.47558075056091587,0.4070731707317072,-0.39397144941538337,0.16632799233476595,-0.4102217396657674,2.0,-0.08510192505816853,-0.3236174582798459,1.816778075723945,-0.09187484303674047,-0.14666213195996494,-0.28570050779116646,-0.5744613148118236,-0.6886805161656268,-0.5370580586209321,0.5119139167862267,-1.0,-0.8207633431982855,0.3531720524786477,-0.1840464576074332,-0.39035729161845695,-0.08073903485815974,0.9432361329661682,-1.0,1.3976246814706954,0.9261493244428849,-1.0,2.0,-0.5896785347163817,-0.5403695174290799,-1.0,-1.0,-0.4407629115455645,1.7816598036110234,0.227437277238102,-1.0,-0.5315739641814132,0.07632062752788323,-1.0,-0.41478741836598687,-0.18248929435859243,-1.0,11363,Little Neck,11363
229,0.00763552212729611,-0.23886859123941598,0.116695028977609,0.24483790779850437,-0.1419057386461863,0.0500038206095158,0.467895107956863,-0.5372608641745706,-0.27063103682253176,-0.18006360424028275,-0.20729874796826933,0.4024785010301088,-0.017383569796499476,0.3115456491844941,0.022085191377890577,-0.02661461781662635,0.3646344215337659,0.19536959076092658,0.25041351001848244,-0.3406521698873938,-0.4656958322607821,-0.1926594728408251,-0.4545028054704128,0.4992107531351764,0.13262208480565368,0.23603625234708817,-0.23263327422790875,0.3357995625105167,0.2836246236782642,-0.11569044116531954,-0.13664467684942433,-0.8709881621575647,0.3045262204876677,0.18318656735389077,0.20452048620863084,-0.05609910115680719,-0.29853878125719235,-0.48060131333505207,-0.6581358926753309,0.737089885720965,-0.708327228777828,1.5630586939562208,-0.11086698998653388,0.4956645752376105,-0.04651301083640679,0.2162803416375162,-0.2346304910050304,-0.18607889706308278,0.4923181290966471,-0.21062147418014995,10175,New York,10175
230,-0.046157168979044705,-0.22172026950218535,0.14476425960466152,0.2558900072427588,-0.2668608617650461,0.43168193153632867,0.4193781645597106,-0.6075516581639563,-0.11641200278957024,-0.04373160289001877,-0.07864385271798618,0.4258637254813185,0.37501822134385887,0.24442270148995998,0.2770163270640229,0.19351865414137434,0.11872143965466395,0.25253853982317376,0.3240943485509775,-0.5073984923182325,-0.3852824006223784,-0.3681139189500346,-0.5259500948147623,0.1980051105269509,-0.2460631299616448,0.05206209979812858,0.2301093852189396,0.25329765408973337,0.13706440391205643,-0.21332711626341852,-0.0761351718214542,-0.8714478609727434,0.37371711152559406,-0.11243533939238755,0.43341575502407126,-0.1288270821738427,-0.43727655617379074,-0.5461502593827415,-0.92531992262442,1.6309683578219591,-0.8772880886987859,0.06815140973556827,-0.023666763021070826,0.008974046315315114,-0.5117689565123373,0.09230558734265379,-0.2124889070314176,-0.4542505092334665,1.2871486292429533,-0.02086120774239592,10279,New York,10279
231,-0.042008705938973184,-0.10953797639854054,0.23724949843330853,-0.07173087720406152,-0.11149636586155406,-0.18154386120445343,0.2621830615685437,-0.6032787033363642,0.22141062762440364,-0.18070602556299453,-0.16463154317582926,0.40673968643339065,0.1283442878782334,0.12339816527698245,0.32756225251923315,-0.2404590447512574,0.2277472140160933,0.20862264753073284,0.24724889677010592,-0.30398084433060946,-0.25666705630549835,-0.4561856855723365,-0.22983892892912217,0.1318649529196949,-0.07948637316561843,0.10327453182471426,-0.11561227187799598,-0.32128027514515645,0.9608174214259948,0.1469780758008353,-0.28159706542582086,0.16956626547743822,-0.024973529592855374,-0.10277158674764383,0.7124813760200766,-0.11934180187560706,-0.4539036696570224,-0.3882783595728878,0.3588774152284474,0.6773703123798136,-0.5348200319206359,0.6659484155527979,-0.540551475653419,-0.25970667129752184,0.0617751846587868,0.745827432965191,0.28965845842056404,-0.6105706496734504,1.1080464736665228,-0.37486341131790724,11217,Brooklyn,11217
232,0.09304145565435214,0.30569308770834264,-0.5954625023032984,0.45459815808653015,0.5374528392727399,-0.2711526091918249,-1.0,1.8530539311241068,1.5027839311854703,-0.2877777777777778,0.840531153627354,-1.0,-0.10441078986283206,-0.6795584747308885,-0.6912689623653079,1.0541988304093568,-1.0,-1.0,-1.0,0.8594462971785507,0.7231689968113809,-0.054511197243755395,0.8746290959547443,-1.0,0.6262407407407408,-1.0,-0.41290947987698884,0.8585608465608466,-1.0,-0.4416340804323637,0.9672267025089606,-1.0,-0.19092500460659656,0.16995736743938192,-1.0,-1.0,1.492322974315312,-1.0,0.37817011927181426,-1.0,2.0,-1.0,0.8638862358060069,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,10573,Port Chester,10573
233,-0.1769360320337294,0.45209803346969,-0.3751423090497171,-0.3708946181273359,0.1873920669440498,-0.09936478023703764,-0.43281334064462046,0.9661514065042909,-0.578270234187595,0.10011441647597252,0.3808496232673349,-0.7655143134076885,-0.07776854791367152,-0.6040310671731803,-0.1416288084069773,0.057653860050584094,-0.7885805014101936,-0.2696999391534429,-0.42813251733178437,0.9147616332502237,-0.2015063573128041,0.46042320791868435,1.461255020146532,0.41850047112666583,-0.4976144164759726,0.00897523050850695,0.0881998199076407,0.148309905197777,-0.8093413345259858,-0.6550141915714833,0.01287416033070046,2.0,-0.2501707708596605,1.1685708641324926,-0.25710080070384106,0.5281690753582584,-0.23006040839229505,0.2936967816069375,1.1287524725594384,-1.0,0.04936936506324283,-1.0,0.7274002871886331,-0.4433400736575873,0.8678086210844105,2.0,0.077502592008638,0.09811056507984155,-1.0,-0.11862178329117987,11003,Elmont,11003
234,-0.5057202240974805,-0.21658414737499437,1.046483811877432,-0.51228179405334,-0.5930271896042747,-0.7749147763680635,-0.027997764163526003,-0.18668598343520942,-0.5984838613071437,2.0,0.43839829653230195,0.33948032733124367,-0.2624559445929205,0.07442158472584431,0.14412090417562373,-0.2749886480908153,0.6304174273602129,-0.026584799072061696,-0.019976117937214714,-0.015587254434884956,-0.46784486863177943,0.7519351345189237,-0.3383662014277374,-1.0,-0.2347102396514162,-0.3275696666393196,0.139646303768198,-0.4533644568938686,-0.12870236013443967,0.47802743414962545,1.3143843558928947,-1.0,1.4272249861802102,-0.3806108054732684,-0.363437352759958,2.0,-0.5601782986502392,-0.26098628292518733,-0.2703805250913925,-1.0,-0.4005563234867489,2.0,0.6446055021817707,-0.04603769485633595,-0.6234222064987832,2.0,-0.6922427237204087,-1.0,2.0,-1.0,11355,Flushing,11355
235,0.09673416327480605,0.1433636768040623,0.47601519429877637,0.5921952811487696,0.12192504487470221,0.32965402377167086,-0.06214919407129395,-0.3593974541342962,-0.8339676507567378,0.5591891891891893,-0.2325198278310647,-0.6307378557086841,-0.5643079518251616,0.6368499534016777,-1.0,-0.25049502133712653,0.49822141973641193,0.1500581138376414,0.08067498346382818,0.13074436990587546,-1.0,0.7248782212445003,-1.0,1.2338187599364072,0.5822882882882883,-1.0,0.7136696263050055,0.3562471042471043,-1.0,-1.0,0.9140584132519617,-1.0,-0.40959392228048935,-0.14624732646315372,-0.12257581056102305,2.0,-0.09063891477684573,-1.0,-1.0,-1.0,-1.0,-1.0,0.3601331991016807,-1.0,0.03813337667903011,-1.0,0.27261792623722925,0.2969576133510562,-1.0,1.0819582740635374,11577,Roslyn Heights,11577
237,-0.019442875180767153,0.06368962748653784,0.046217666456987015,-0.09714597084284333,0.1332087737743041,-0.15177243311117555,-0.5014298876528431,0.19192571393115862,-0.8234713528160719,0.1051724137931034,-0.0820010871686227,-0.705545272871149,0.04228054628032471,0.11878291149991507,0.31742985887217773,0.06251663641863278,0.061957711307418346,-0.38861853143688607,-0.5691274311620513,0.3224510303209521,-0.33152926847834363,-0.08303887663726282,0.454453608930405,1.1771174216813165,0.26173850574712637,-0.577660751214351,0.1387531640317026,-0.2790065681444992,-0.2817427861022051,0.9494672191801095,0.017531053021876113,-0.44781684650016346,-1.0,2.0,-0.06710646525166251,0.43924544381801495,-0.03315057030871535,-1.0,1.138539840249367,-1.0,2.0,-1.0,-1.0,2.0,1.2075249963864432,0.26807890024836817,-1.0,-0.3105254066955593,-1.0,1.2135763258721517,11581,Valley Stream,11581
238,-0.0012842624838881056,-0.2322336379726402,0.06906537578453978,0.26676536048741717,-0.13024690310592135,0.08066841936534297,0.4630400129821604,-0.5438785755490234,-0.28723045625630217,-0.2273918594172425,-0.16564772887049042,0.39540936472957433,-0.0012391280762283998,0.2929801105969781,0.023500424780976477,-0.010772754580955156,0.3876587696567348,0.1783647785124902,0.2423988549941333,-0.3244914792279034,-0.4671711967279318,-0.17085119448888209,-0.4488455308904458,0.5413841523392176,0.14310703915089612,0.335525765084568,-0.26194838488591127,0.375496931725529,0.22010950573506463,-0.13955627294023004,-0.14240379933429584,-0.8917694479847872,0.20577450312271622,0.28101369910379914,0.24339099239362372,-0.09728312205106174,-0.29250669548574065,-0.5329828455103223,-0.6646687303664255,0.7619823709753979,-0.7244971988389084,1.5694214166728435,-0.1685578070976509,0.6258767283895657,-0.03366902944303261,0.39187753124287683,-0.2927776618988063,-0.20717670676797859,0.18304530622633858,-0.1611815755218626,10112,New York,10112
239,-0.03304752532061208,0.37737060142526946,-0.35177967728124954,-0.14536962818654903,0.17019778419423676,-0.39172602770089243,-0.4116069551613035,0.17222028669787529,0.8229070985165281,-0.1123639960435213,0.22884127467701668,-0.4932233182945591,-0.28246561799099307,-0.44374393981474713,-0.2991713834108621,0.28006455307407985,-0.36030440535487857,0.21006361878812166,0.18649775632527127,1.1104991355216487,1.5310642534766572,0.07314381915211735,0.43934800765071236,-0.5231132057174996,0.5924612594790636,-0.3458127956495288,-0.4512358639799748,-0.338197918138571,-0.5055321257439512,-0.030729783539859914,0.050744232794103575,-0.14468959606256773,-0.2437429568281244,-0.37509695507688806,-0.6788853114812845,-0.6697280485007127,-0.0015916868469819708,1.2367774226003234,0.8402865094134017,-1.0,0.8143399111083565,-1.0,-0.7511131139131446,0.443681826775278,-0.05017470481888949,-0.12701986689133113,0.6301090153088148,-0.7626734337587089,-0.005402405599474423,0.5238863727072379,10463,Bronx,10463
240,-0.18922749168495853,0.3559120526202021,-0.7332719795406364,-0.49648525297004725,0.36850197781419713,-0.369266681031387,-1.0,1.8217016901227427,-1.0,-0.17820512820512827,2.0,-1.0,-0.5571262147673345,-1.0,-0.38932322226104854,0.015812608444187477,-1.0,-0.41549244214295694,-0.45075584631646093,1.6052681636292883,-1.0,0.8701976318255387,2.0,-0.7477066724125547,-0.7319383394383395,0.07673302987110517,-0.4193610240541648,-1.0,-1.0,-0.7238849848291908,0.2970725511048091,2.0,-1.0,-1.0,-1.0,0.22309502917867938,0.8487011073217972,-0.30971246207297715,2.0,-1.0,2.0,-1.0,-1.0,0.7821273832354164,0.23111970952320868,2.0,-1.0,1.6366720710983012,-1.0,-1.0,11434,Jamaica,11434
241,-0.08091552858960722,0.3326145946714012,0.4388189351068254,0.14718308343937692,-0.07277328765510009,0.3525003128399125,-0.4037718244095855,-0.2873021504329154,-0.1555743062541994,0.9824742268041237,0.46375084382735077,-0.8826228579142724,-0.30753411587332374,0.18926751646268178,-0.8567742608911223,-0.36468077410019895,0.2699700465119642,-1.0,-1.0,0.29394458824280595,-0.0007396281377300998,0.5352008910732838,-0.782581677015558,0.8935004379758777,0.5088831615120274,-1.0,0.6341694890021959,0.43703158239240725,-0.4273688191605209,-0.7409642641181069,0.5210515741048665,-1.0,-0.24931185994426489,1.1710549086503994,0.6734378870743374,1.8685991663726762,-0.4218838461639741,2.0,-0.3606427281728697,-1.0,-0.2120714561294895,-1.0,0.7293789816756764,-0.16405365013184078,0.15496797491352576,-1.0,-0.1909473664814866,-0.1754736822338647,-1.0,0.3235817206245855,11507,Albertson,11507
242,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11933,Calverton,11933
243,-0.10024026516257599,0.5584720848713907,-0.5004948580269385,-0.40130868493389765,0.012468942935706849,-0.1000512400081985,-0.5465965180396936,1.1678927619235706,-0.6254148218292256,0.27027439024390243,0.731510144527476,-0.687590716338902,-0.5085181163881396,-0.8681109575874084,0.1436225936772894,-0.2954348523748396,-0.8591610962138028,-0.5135043801982538,-0.39047295139997495,1.0408556920252385,-0.29076885801970603,0.7511720965683493,0.5431398045968931,-0.5800239120038259,0.11556148373983732,1.9125956730278602,-0.7583621334859557,0.2749274099883856,-0.7459822048410236,-0.5403695174290799,-0.7301060926435876,2.0,-0.000989716053876952,-0.5184626688892788,0.9795545737342772,-1.0,-0.48709816839547704,0.7236143096409503,2.0,-1.0,2.0,-1.0,-1.0,-1.0,0.4638313619330835,-0.32729960779507294,0.4355750997188257,-1.0,-1.0,-1.0,11428,Queens Village,11428
244,-0.02096207196564796,-0.47605946162021917,-0.07239809445342292,-0.12446161822180195,0.718617664282585,-0.11215246183399057,-0.05276215233770371,1.0129336897690904,0.04343047507442877,0.08874734607218678,-0.39709625540869203,-0.49236255110694904,0.5401852658409894,0.10215556461987395,0.1503672421420057,-0.21495586099005476,-0.019211030958116857,0.24223368453269636,0.16728959201108815,-0.5558647379350595,-0.2591470873581643,0.21949988890534725,-0.3283574098888258,-0.26883143915740393,-0.22313340410474175,0.2481873339907079,0.17792047031050004,0.4205560610656152,-0.4693131413239222,-0.5198764385883382,0.31566117046777614,-0.5920175426370635,0.62330333470651,0.006014296842780642,-1.0,1.4812469222510154,-0.2856399118204521,-0.1997940643138971,-0.20996617366583897,-1.0,0.46042806539056413,-1.0,0.6027047250561206,0.5494292217301551,0.5290977283886987,0.40538680664468835,-0.5001394557242306,0.018841437239683116,-1.0,-1.0,11514,Carle Place,11514
245,0.09606197237682126,-0.20405538961899708,-0.1779858936736824,-0.0393904920256404,0.13898787481400066,-0.3983409356216616,-0.11395092518763562,0.19849323903143778,0.3291959473755041,-0.12563499529633118,0.25777461580366823,0.017526212906847916,-0.12800109831423445,-0.3895634161148158,-0.28117655865864244,-0.20286263636513666,-0.5074833944736056,0.2843036870192223,0.26951353302018377,0.2332169703771196,0.42246547008653507,-0.11944128435683718,0.7062122768920179,-0.2440693806528569,-0.19682371694366055,0.5208980661819986,-0.2792538769891538,-0.1345365766250055,0.20182517822472051,-0.1490566418630566,-0.4448090209287976,0.8077115467351185,0.0960188084350902,-0.30661040311682913,0.018021166799690975,-0.21471085850004834,0.26609069250260425,0.7727986627852984,1.8004209385015228,0.47146799949253043,0.5098875295053904,-0.49931868069215196,-0.36876853726231196,0.1442163114376026,-0.2020305927925769,-0.1697244453688953,-0.04024894556270424,0.20382393713362368,-0.7897902857867813,-0.03377289256380211,10027,New York,10027
246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10464,Bronx,10464
247,0.15817910054073075,0.06580993903634483,-0.3226348875776158,0.004687565003952241,0.4963349145014924,0.029708813758061305,-0.7694320277783248,0.4469423783071274,-0.4999723435580826,-0.5527906976744186,0.8160722678648642,-0.6822628060749143,-0.43765328665805736,-0.2957738572574178,-0.2245825101268198,0.07487148102815176,-0.3554163659273577,-0.1341132224303805,-0.07011687469391535,0.36215252002614756,-0.45900508239642696,0.03893827744726872,1.6484585483546677,-0.6796461468308254,0.5316918604651162,-0.6581998637734747,-0.4470426496515825,0.16700332225913622,-0.6124751776179339,-0.12349535881824537,1.058725618904726,2.0,-0.7459880828416059,0.10193659026267361,-1.0,0.16478468476434696,0.1737102379043037,-0.1234953588182454,0.29804394954670876,-1.0,1.6661303054223089,-1.0,1.3406943426401015,-0.43427816787992013,0.33991633501595736,1.0525184059834052,-1.0,0.673980175371712,-0.22051304810935557,-0.1042737658098735,10553,Mount Vernon,10553
248,0.08737339133736717,0.38551711927129817,-0.4832872573087981,-0.05673438220152952,-0.048323406258030985,0.7186794368402382,-0.8917639431710478,0.09972434866137478,0.8107676516814288,-0.09028384279475984,0.3175355575716712,-0.7762658405221831,-0.1200542695158831,-0.43328027190397317,-0.6359939730944678,0.41282233969202475,-0.2939604299277099,-0.18704953197612148,-0.12696562471262798,0.09618013152447304,1.539604962549524,-0.5819618284756779,0.24327202597435277,-0.24807774638239574,-0.041299126637554674,-0.03728782591218877,0.211354894140274,-0.6347806196714494,-0.6361666514753528,-0.8354161590794086,-0.4201406007888435,1.9369392181781695,-0.5230343913619675,0.034569287801200076,0.06325420335945883,-1.0,0.46927336913784734,1.0572980115073933,1.031145918140774,-1.0,1.0025083516709044,0.49407928316225264,-0.45060121870346964,0.06227243585866517,0.2580000525258988,2.0,-0.48595127433649044,0.04776051733600596,-1.0,-1.0,10805,New Rochelle,10805
249,-0.07774627179164037,0.04808337040372378,0.3284136748688987,-0.15082918338732287,0.12192504487470221,0.19668862139450377,-0.39709591047440324,1.4823348652296022,-0.6679353015134757,0.9056756756756758,-0.4243898708732985,-0.6307378557086841,0.5249221686119346,0.8706856610304887,-0.774709783347657,-0.1255775248933143,0.3733696347583776,0.581329906526757,0.3508437293297852,-0.5477022520376498,-0.8428190442097727,0.20741475487115021,0.025979437650907353,-0.4415453100158982,-0.6044279279279279,-1.0,1.3562957361693826,0.13020592020592028,-0.3244499717934253,-1.0,-0.2822280950305144,0.2983766041752914,-0.40959392228048935,1.1343816838421157,-1.0,-0.09755420820059597,1.728083255669463,-1.0,0.005691708657810444,-1.0,-0.3803048479288687,-1.0,2.0,-0.34253949240098824,-0.4809333116604849,-1.0,0.27261792623722925,0.2969576133510562,-1.0,0.0409791370317687,11565,Malverne,11565
